sku,producto,marca,categoria,precio_local_pen,precio_import_usd,label_obsolescencia,rank_obsolescencia,roi_unitario_pct,ganancia_unitaria,score_roi_ponderado,rank_roi,roi_pct_con,roi_pct_agr,gap_pct,gap_usd,gap_pct_real,conviene_local,match_score,in_pareto_front,pareto_roi_pct,pareto_riesgo,pareto_tipo,fuzzy_score_roi,fuzzy_score_pe3c,fuzzy_score_pareto,score_oe9,rank_oe9,r_j,p_vigente,p_en_riesgo,p_obsoleto,label_pred,precio_venta_usd,precio_costo_usd,ganancia_usd,roi_usd_pct
154886787,Tarjeta de Videdo Geforce RTX 5060 Ti 8G Shadow 2X OC Plus 8GB GDDR7 PCIe 5.0,Msi,tarjetas_video,2799.0,494.0387999999999,VIGENTE,248,66.67,329.3592,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001388,OPTIMO,0.22223333333333334,0.5,0.5,0.6880605333333334,253,0.001388,0.99767,0.000942,0.001388,VIGENTE,823.3979999999999,494.0387999999999,329.3592,66.67
v1|256864623454|0,Intel Core i7-14700K - Core i7 14th Gen 20-Core LGA 1700  - Boxed - BX8071514700,,,1325.348,233.994,EN_RIESGO,247,66.67,155.996,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001396,OPTIMO,0.22223333333333334,0.5,0.5,0.6880557333333334,254,0.001396,0.00015,0.998454,0.001396,EN_RIESGO,389.99,233.994,155.996,66.67
v1|167004388980|0,"GIGABYTE X870 GAMING X WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4,",,,1395.3992307692306,246.44584615384613,VIGENTE,245,66.67,164.29723076923077,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001398,OPTIMO,0.22223333333333334,0.5,0.5,0.6880545333333333,255,0.001398,0.997246,0.001356,0.001398,VIGENTE,410.7430769230769,246.44584615384613,164.29723076923077,66.67
v1|167004388980|0,"GIGABYTE X870 GAMING X WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4,",,,1395.3992307692306,246.44584615384613,VIGENTE,245,66.67,164.29723076923077,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001398,OPTIMO,0.22223333333333334,0.5,0.5,0.6880545333333333,256,0.001398,0.997246,0.001356,0.001398,VIGENTE,410.7430769230769,246.44584615384613,164.29723076923077,66.67
154327365,"Tarjeta de video GeForce RTX 5060 GAMING OC 8G, 8 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,2192.0,386.42600000000004,VIGENTE,244,66.67,257.61733333333336,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001405,OPTIMO,0.22223333333333334,0.5,0.5,0.6880503333333333,257,0.001405,0.997765,0.000829,0.001405,VIGENTE,644.0433333333334,386.42600000000004,257.61733333333336,66.67
149120066,"Tarjeta de video DUAL-RTX5060-O8G, 8GB GDDR7, PCIe Gen 5.0",ASUS,tarjetas_video,2873.733333333333,499.67492307692305,VIGENTE,243,66.67,333.11661538461544,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001406,OPTIMO,0.22223333333333334,0.5,0.5,0.6880497333333333,258,0.001406,0.998024,0.00057,0.001406,VIGENTE,832.7915384615385,499.67492307692305,333.11661538461544,66.67
151760528,Tarjeta de Video GeForce RTX 5060 8G Shadow 2X OC GDDR7 PCIe 5.0,Msi,tarjetas_video,2423.0,424.3875,VIGENTE,242,66.67,282.925,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001411,OPTIMO,0.22223333333333334,0.5,0.5,0.6880467333333333,259,0.001411,0.99761,0.000979,0.001411,VIGENTE,707.3125,424.3875,282.925,66.67
v1|366548977183|0,Intel Core i5-13600K 3.50GHz 14 Core SRMBD 20 Thread LGA 1700,,,661.7950000000001,116.994,EN_RIESGO,241,66.67,77.99600000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001418,OPTIMO,0.22223333333333334,0.5,0.5,0.6880425333333333,260,0.001418,0.000327,0.998255,0.001418,EN_RIESGO,194.99,116.994,77.99600000000001,66.67
152004737,"Tarjeta de video GeForce RTX 5060 8G SHADOW 2X OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2195.0,387.12600000000003,VIGENTE,240,66.67,258.084,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001422,OPTIMO,0.22223333333333334,0.5,0.5,0.6880401333333334,261,0.001422,0.997792,0.000787,0.001422,VIGENTE,645.21,387.12600000000003,258.084,66.67
151760767,Tarjeta de Video GeForce RTX 5060 TI 8G VENTUS 2X OC PLUS 8GB 128-bit GDDR7 PCIe Gen 5,Msi,tarjetas_video,2799.0,494.3815384615384,VIGENTE,239,66.67,329.58769230769235,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001438,OPTIMO,0.22223333333333334,0.5,0.5,0.6880305333333333,262,0.001438,0.997577,0.000985,0.001438,VIGENTE,823.9692307692308,494.3815384615384,329.58769230769235,66.67
B0H2B5NTL5,"MAG Z890 Tomahawk WiFi II Motherboard, ATX - Supports Intel Core Ultra Processors (Series 2), LGA 1851 - DDR5 Memory Boost 4 x DDR5 (9200+ MT/s OC), 1 x PCIe 5.0 x16, 1 x M.2 Gen5, 5G LAN, Wi-Fi 7",,MOTHERBOARD,713.6076923076923,126.90857142857143,VIGENTE,238,66.67,84.6057142857143,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001445,OPTIMO,0.22223333333333334,0.5,0.5,0.6880263333333333,263,0.001445,0.997568,0.000987,0.001445,VIGENTE,211.51428571428573,126.90857142857143,84.6057142857143,66.67
154680085,Tarjeta de Video DUAL RTX-5060 8GB GDDR7 PCIe 5.0 DUAL-RTX5060-O8G,ASUS,tarjetas_video,2449.4615384615386,431.148,VIGENTE,237,66.67,287.432,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001455,OPTIMO,0.22223333333333334,0.5,0.5,0.6880203333333333,264,0.001455,0.99762,0.000925,0.001455,VIGENTE,718.58,431.148,287.432,66.67
v1|398159157582|0,GIGABYTE X870E AORUS Master AMD AM5 LGA 1718 Motherboard ATX DDR5 4XM.2 PCIe 5.0,,,1579.065,278.961,VIGENTE,235,66.67,185.974,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001502,OPTIMO,0.22223333333333334,0.5,0.5,0.6879921333333333,265,0.001502,0.996938,0.00156,0.001502,VIGENTE,464.935,278.961,185.974,66.67
v1|398159157582|0,GIGABYTE X870E AORUS Master AMD AM5 LGA 1718 Motherboard ATX DDR5 4XM.2 PCIe 5.0,,,1579.065,278.961,VIGENTE,235,66.67,185.974,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001502,OPTIMO,0.22223333333333334,0.5,0.5,0.6879921333333333,266,0.001502,0.996938,0.00156,0.001502,VIGENTE,464.935,278.961,185.974,66.67
v1|376667864913|0,MSI PRO X870-P WiFi ProSeries Motherboard AM5 DDR5 PCIe 5.0 M.2 Gen5 Wi-Fi 7 ATX,,,496.99,87.77538461538462,VIGENTE,233,66.67,58.51692307692308,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001503,OPTIMO,0.22223333333333334,0.5,0.5,0.6879915333333333,267,0.001503,0.997281,0.001216,0.001503,VIGENTE,146.2923076923077,87.77538461538462,58.51692307692308,66.67
v1|376667864913|0,MSI PRO X870-P WiFi ProSeries Motherboard AM5 DDR5 PCIe 5.0 M.2 Gen5 Wi-Fi 7 ATX,,,496.99,87.77538461538462,VIGENTE,233,66.67,58.51692307692308,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001503,OPTIMO,0.22223333333333334,0.5,0.5,0.6879915333333333,268,0.001503,0.997281,0.001216,0.001503,VIGENTE,146.2923076923077,87.77538461538462,58.51692307692308,66.67
154886787,Tarjeta de Videdo Geforce RTX 5060 Ti 8G Shadow 2X OC Plus 8GB GDDR7 PCIe 5.0,Msi,tarjetas_video,2799.0,494.0387999999999,VIGENTE,231,66.67,329.3592,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001508,OPTIMO,0.22223333333333334,0.5,0.5,0.6879885333333334,269,0.001508,0.997375,0.001117,0.001508,VIGENTE,823.3979999999999,494.0387999999999,329.3592,66.67
152676132,Tarjeta De Video Geforce Rtx 5060 Windforce Max Oc 8G 8 Gb Gddr7 Pcie Gen 5.0,GIGABYTE,tarjetas_video,3309.0,584.8422,VIGENTE,231,66.67,389.89480000000003,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001508,OPTIMO,0.22223333333333334,0.5,0.5,0.6879885333333334,270,0.001508,0.997469,0.001023,0.001508,VIGENTE,974.7370000000001,584.8422,389.89480000000003,66.67
152953987,"Tarjeta Gráfica Geforce Rtx 5070, Pcie 5.0, Gddr7, Rendimiento Superior Para Gaming Y",ASUS,tarjetas_video,6179.0,1080.0021818181817,VIGENTE,230,66.67,720.0014545454546,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00151,OPTIMO,0.22223333333333334,0.5,0.5,0.6879873333333334,271,0.00151,0.997619,0.000871,0.00151,VIGENTE,1800.0036363636364,1080.0021818181817,720.0014545454546,66.67
152004567,"Tarjeta de video GeForce RTX 5060 8G GAMING TRIO OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2216.0,390.828,VIGENTE,229,66.67,260.552,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001519,OPTIMO,0.22223333333333334,0.5,0.5,0.6879819333333334,272,0.001519,0.997399,0.001081,0.001519,VIGENTE,651.38,390.828,260.552,66.67
B0GMLFQ7NB,"Panorama RTX 5080, 24-Core Ultra 9 285K, 64GB DDR5 RAM, 2TB Gen4 NVMe SSD, Liquid Cooled Gaming Desktop PC w/Windows 11 Pro, 3-Year Warranty, RGB Keyboard+Mouse, Internal Wi-Fi 6E, 3X DP & HDMI",,CPU,9307.41076923077,1688.9202857142857,VIGENTE,228,66.67,1125.9468571428572,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001533,OPTIMO,0.22223333333333334,0.5,0.5,0.6879735333333333,273,0.001533,0.99731,0.001157,0.001533,VIGENTE,2814.867142857143,1688.9202857142857,1125.9468571428572,66.67
154799346,Tarjeta de video GeForce RTX 5050 8G 8 GB GDDR6 PCIe 5.0,Msi,tarjetas_video,2836.6923076923076,496.8878181818182,VIGENTE,227,66.67,331.2585454545455,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001543,OPTIMO,0.22223333333333334,0.5,0.5,0.6879675333333334,274,0.001543,0.997614,0.000843,0.001543,VIGENTE,828.1463636363637,496.8878181818182,331.2585454545455,66.67
v1|167004388989|0,"GIGABYTE X870 AORUS ELITE WIFI7 ICE AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0,",,,1413.1276923076923,249.58799999999997,VIGENTE,225,66.67,166.392,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001548,OPTIMO,0.22223333333333334,0.5,0.5,0.6879645333333334,275,0.001548,0.996936,0.001517,0.001548,VIGENTE,415.97999999999996,249.58799999999997,166.392,66.67
v1|167004388989|0,"GIGABYTE X870 AORUS ELITE WIFI7 ICE AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0,",,,1413.1276923076923,249.58799999999997,VIGENTE,225,66.67,166.392,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001548,OPTIMO,0.22223333333333334,0.5,0.5,0.6879645333333334,276,0.001548,0.996936,0.001517,0.001548,VIGENTE,415.97999999999996,249.58799999999997,166.392,66.67
v1|315777536836|0,FOR ASROCK Z790 PG Lightning/D4 DDR4*4 128GB LGA1700 ATX Motherboard Test OK,,,969.4,171.0,EN_RIESGO,224,66.67,114.0,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001549,OPTIMO,0.22223333333333334,0.5,0.5,0.6879639333333334,277,0.001549,0.000169,0.998282,0.001549,EN_RIESGO,285.0,171.0,114.0,66.67
149581662,"Tarjeta de video DUAL-RTX5060-O8G, 8GB GDDR7, PCIe Gen 5.0",ASUS,tarjetas_video,2207.5454545454545,391.862,VIGENTE,222,66.67,261.24133333333333,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00156,OPTIMO,0.22223333333333334,0.5,0.5,0.6879573333333333,278,0.00156,0.997519,0.000921,0.00156,VIGENTE,653.1033333333334,391.862,261.24133333333333,66.67
152004771,"Tarjeta de video GeForce RTX 5060 8G GAMING OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2124.777777777778,373.26942857142853,VIGENTE,222,66.67,248.84628571428573,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00156,OPTIMO,0.22223333333333334,0.5,0.5,0.6879573333333333,279,0.00156,0.997425,0.001015,0.00156,VIGENTE,622.1157142857143,373.26942857142853,248.84628571428573,66.67
149120066,"Tarjeta de video DUAL-RTX5060-O8G, 8GB GDDR7, PCIe Gen 5.0",ASUS,tarjetas_video,2873.733333333333,499.67492307692305,VIGENTE,222,66.67,333.11661538461544,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00156,OPTIMO,0.22223333333333334,0.5,0.5,0.6879573333333333,280,0.00156,0.997519,0.000921,0.00156,VIGENTE,832.7915384615385,499.67492307692305,333.11661538461544,66.67
151880501,Tarjeta De Video Geforce Rtx 5060 8G Gaming Trio Oc 8 Gb Gddr7 Pcie 5.0,Msi,tarjetas_video,3541.7272727272725,625.1560000000001,VIGENTE,220,66.67,416.77066666666667,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001575,OPTIMO,0.22223333333333334,0.5,0.5,0.6879483333333334,281,0.001575,0.997393,0.001032,0.001575,VIGENTE,1041.9266666666667,625.1560000000001,416.77066666666667,66.67
155403213,PC Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA MSI RTX 5060 8GB,RYZEN,procesadores,6300.0,1112.7544615384616,VIGENTE,219,66.67,741.8363076923076,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001587,OPTIMO,0.22223333333333334,0.5,0.5,0.6879411333333334,282,0.001587,0.997059,0.001354,0.001587,VIGENTE,1854.5907692307692,1112.7544615384616,741.8363076923076,66.67
152843188,"Tarjeta de video AORUS GeForce RTX 5070 MASTER 12G, 12 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,5953.7,1102.416,VIGENTE,217,66.67,734.944,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001591,OPTIMO,0.22223333333333334,0.5,0.5,0.6879387333333333,283,0.001591,0.997404,0.001005,0.001591,VIGENTE,1837.36,1102.416,734.944,66.67
154327944,"Tarjeta de video AORUS GeForce RTX 5070 MASTER 12G, 12 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,4924.666666666667,865.4777142857142,VIGENTE,217,66.67,576.9851428571428,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001591,OPTIMO,0.22223333333333334,0.5,0.5,0.6879387333333333,284,0.001591,0.997404,0.001005,0.001591,VIGENTE,1442.462857142857,865.4777142857142,576.9851428571428,66.67
v1|358630184347|0,"X870 Eagle WIFI7 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 4X M.2, PCIe 5.0, U...",,,903.3459999999999,159.60720000000003,VIGENTE,215,66.67,106.40480000000002,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001597,OPTIMO,0.22223333333333334,0.5,0.5,0.6879351333333333,285,0.001597,0.996964,0.00144,0.001597,VIGENTE,266.01200000000006,159.60720000000003,106.40480000000002,66.67
v1|358630184347|0,"X870 Eagle WIFI7 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 4X M.2, PCIe 5.0, U...",,,903.3459999999999,159.60720000000003,VIGENTE,215,66.67,106.40480000000002,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001597,OPTIMO,0.22223333333333334,0.5,0.5,0.6879351333333333,286,0.001597,0.996964,0.00144,0.001597,VIGENTE,266.01200000000006,159.60720000000003,106.40480000000002,66.67
v1|335967998985|0,"GIGABYTE X870E AORUS PRO AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4, Wi-Fi",,,1481.07,261.5649230769231,VIGENTE,213,66.67,174.37661538461538,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001599,OPTIMO,0.22223333333333334,0.5,0.5,0.6879339333333333,287,0.001599,0.996907,0.001494,0.001599,VIGENTE,435.94153846153847,261.5649230769231,174.37661538461538,66.67
v1|335967998985|0,"GIGABYTE X870E AORUS PRO AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4, Wi-Fi",,,1481.07,261.5649230769231,VIGENTE,213,66.67,174.37661538461538,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001599,OPTIMO,0.22223333333333334,0.5,0.5,0.6879339333333333,288,0.001599,0.996907,0.001494,0.001599,VIGENTE,435.94153846153847,261.5649230769231,174.37661538461538,66.67
155685236,"Tarjeta de video GeForce RTX 5050 8G GAMING OC, 8 GB GDDR6, PCIe 5.0",Msi,tarjetas_video,2000.0,352.48999999999995,VIGENTE,212,66.67,234.99333333333328,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.0016,OPTIMO,0.22223333333333334,0.5,0.5,0.6879333333333333,289,0.0016,0.99731,0.00109,0.0016,VIGENTE,587.4833333333332,352.48999999999995,234.99333333333328,66.67
152116194,"Tarjeta de video GeForce RTX 5060 Ti 8G GAMING OC, 8 GB GDDR7, PCIe Gen 5.0",Msi,tarjetas_video,2392.0,422.4078,VIGENTE,211,66.67,281.6052,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001621,OPTIMO,0.22223333333333334,0.5,0.5,0.6879207333333334,290,0.001621,0.997118,0.001261,0.001621,VIGENTE,704.013,422.4078,281.6052,66.67
152843250,"Tarjeta de video DUAL-RTX5060-O8G-EVO, 8 GB GDDR7, PCIe Gen 5.0",ASUS,tarjetas_video,2628.2,469.79169230769224,VIGENTE,210,66.67,313.19446153846155,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001636,OPTIMO,0.22223333333333334,0.5,0.5,0.6879117333333333,291,0.001636,0.997363,0.001001,0.001636,VIGENTE,782.9861538461538,469.79169230769224,313.19446153846155,66.67
153225450,Computadora Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,6400.0,1130.3773846153847,VIGENTE,208,66.67,753.5849230769231,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001639,OPTIMO,0.22223333333333334,0.5,0.5,0.6879099333333334,292,0.001639,0.99672,0.001641,0.001639,VIGENTE,1883.9623076923078,1130.3773846153847,753.5849230769231,66.67
153225765,Computadora Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,6400.0,1130.418,VIGENTE,208,66.67,753.6120000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001639,OPTIMO,0.22223333333333334,0.5,0.5,0.6879099333333334,293,0.001639,0.99672,0.001641,0.001639,VIGENTE,1884.03,1130.418,753.6120000000001,66.67
153225427,Computadora Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,6400.0,1130.418,VIGENTE,208,66.67,753.6120000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001639,OPTIMO,0.22223333333333334,0.5,0.5,0.6879099333333334,294,0.001639,0.99672,0.001641,0.001639,VIGENTE,1884.03,1130.418,753.6120000000001,66.67
153491340,Tarjeta de Video GeForce RTX 5050 8C Gaming 8GB GDDR6 PCIe 5.0,Msi,tarjetas_video,1999.0,352.85228571428576,VIGENTE,206,66.67,235.23485714285715,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001657,OPTIMO,0.22223333333333334,0.5,0.5,0.6878991333333333,295,0.001657,0.99736,0.000983,0.001657,VIGENTE,588.0871428571429,352.85228571428576,235.23485714285715,66.67
151841758,"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2128.6923076923076,379.34563636363634,VIGENTE,205,66.67,252.89709090909093,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001661,OPTIMO,0.22223333333333334,0.5,0.5,0.6878967333333333,296,0.001661,0.997261,0.001078,0.001661,VIGENTE,632.2427272727273,379.34563636363634,252.89709090909093,66.67
v1|136925164382|0,"MSI Cyborg 14 A13VF-018US 14"" Gaming Laptop i7-13620H 16GB RTX 4060 512GB Win11",,,2547.8307692307694,450.0,EN_RIESGO,203,66.67,300.0,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001689,OPTIMO,0.22223333333333334,0.5,0.5,0.6878799333333333,297,0.001689,0.000229,0.998082,0.001689,EN_RIESGO,750.0,450.0,300.0,66.67
v1|136925164382|0,"MSI Cyborg 14 A13VF-018US 14"" Gaming Laptop i7-13620H 16GB RTX 4060 512GB Win11",,,2547.8307692307694,450.0,EN_RIESGO,203,66.67,300.0,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001689,OPTIMO,0.22223333333333334,0.5,0.5,0.6878799333333333,298,0.001689,0.000229,0.998082,0.001689,EN_RIESGO,750.0,450.0,300.0,66.67
v1|147278247961|0,"ASUS X870 MAX Gaming WiFi7 AMD AM5 ATX Motherboard DDR5, PCIe 5.0 x16 Open Box",,,497.80692307692306,87.91846153846154,VIGENTE,201,66.67,58.612307692307695,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001697,OPTIMO,0.22223333333333334,0.5,0.5,0.6878751333333334,299,0.001697,0.996991,0.001311,0.001697,VIGENTE,146.53076923076924,87.91846153846154,58.612307692307695,66.67
v1|147278247961|0,"ASUS X870 MAX Gaming WiFi7 AMD AM5 ATX Motherboard DDR5, PCIe 5.0 x16 Open Box",,,497.80692307692306,87.91846153846154,VIGENTE,201,66.67,58.612307692307695,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001697,OPTIMO,0.22223333333333334,0.5,0.5,0.6878751333333334,300,0.001697,0.996991,0.001311,0.001697,VIGENTE,146.53076923076924,87.91846153846154,58.612307692307695,66.67
v1|398174209476|0,ASUS TUF Gaming X870-PLUS WiFi AM5 DDR5 PCIe 5.0 ATX Motherboard X870,,,613.065,107.94,VIGENTE,200,66.67,71.96000000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001724,OPTIMO,0.22223333333333334,0.5,0.5,0.6878589333333334,301,0.001724,0.996908,0.001368,0.001724,VIGENTE,179.9,107.94,71.96000000000001,66.67
v1|357672957795|0,"GIGABYTE X870 AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0",,,1065.829,188.124,VIGENTE,198,66.67,125.41600000000003,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001725,OPTIMO,0.22223333333333334,0.5,0.5,0.6878583333333333,302,0.001725,0.996687,0.001588,0.001725,VIGENTE,313.54,188.124,125.41600000000003,66.67
v1|357672957795|0,"GIGABYTE X870 AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0",,,1065.829,188.124,VIGENTE,198,66.67,125.41600000000003,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001725,OPTIMO,0.22223333333333334,0.5,0.5,0.6878583333333333,303,0.001725,0.996687,0.001588,0.001725,VIGENTE,313.54,188.124,125.41600000000003,66.67
B0H2GC62FR,"LANCOOL 217 Gaming Desktop, Intel Core Ultra 7 265K 3.6GHz (4.6GHz Turbo Boost), RTX 5060 8GB, 2TB NVMe SSD, 32GB DDR5 RAM, 750W Gold PSU, Win 11",,CPU,8518.550000000001,1502.994,VIGENTE,196,66.67,1001.9959999999999,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001729,OPTIMO,0.22223333333333334,0.5,0.5,0.6878559333333334,304,0.001729,0.996987,0.001284,0.001729,VIGENTE,2504.99,1502.994,1001.9959999999999,66.67
152455229,Tarjeta De Video Geforce Rtx5060 8Gb Gddr7 Pcie 5.0,Msi,tarjetas_video,3323.5454545454545,581.968,VIGENTE,196,66.67,387.97866666666675,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001729,OPTIMO,0.22223333333333334,0.5,0.5,0.6878559333333334,305,0.001729,0.996977,0.001294,0.001729,VIGENTE,969.9466666666667,581.968,387.97866666666675,66.67
B0H2GC62FR,"LANCOOL 217 Gaming Desktop, Intel Core Ultra 7 265K 3.6GHz (4.6GHz Turbo Boost), RTX 5060 8GB, 2TB NVMe SSD, 32GB DDR5 RAM, 750W Gold PSU, Win 11",,CPU,8518.550000000001,1502.994,VIGENTE,196,66.67,1001.9959999999999,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001729,OPTIMO,0.22223333333333334,0.5,0.5,0.6878559333333334,306,0.001729,0.996987,0.001284,0.001729,VIGENTE,2504.99,1502.994,1001.9959999999999,66.67
v1|206363946527|0,MSI GeForce RTX 4070 SUPER GAMING X SLIM 12GB GDDR6X Graphics Card PCIe 4.0,,,3519.3830769230767,621.6304615384615,EN_RIESGO,193,66.67,414.4203076923077,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.001747,OPTIMO,0.22223333333333334,0.5,0.5,0.6878451333333333,307,0.001747,4.3e-05,0.99821,0.001747,EN_RIESGO,1036.0507692307692,621.6304615384615,414.4203076923077,66.67
